College Name,Subject,Topics Covered
SRM UNIVERSITY AP,CSC 201 - DC 3 0 0 3,"Big O, Omega, And Theta Notation, Hash Table, Recursive And Non-Recursive Algorithms., Merge Sort, Quicksort, Fractional Knapsack, Shortest Paths, Dijkstra’S Algorithm, Huffman Coding Dynamic Programming, /1 Knapsack"
SRM UNIVERSITY AP,CSC 206 - OBJECT ORIENTED PROGRAMMING USING C++ DC 3 0 0 3,"Variables, Constants - Type Conversion, Operators, Structures - Functions, Functions, Passing Arguments, Returning Values"
SRM UNIVERSITY AP,CSC 207 - JAVA PROGRAMMING DC 3 0 0 3,"Variables And Arrays, Operators, Expressions, Control Statements, Classes, Objects, Constructor, Methods, This"
SRM UNIVERSITY AP,CSC 413 - ARTIFICIAL INTELLIGENCE E 3 0 0 3,"What Is Artificial Intelligence, Of Artificial Intelligence, Intelligent Agents, Structure Of Intelligent Agents., Search To Search, Searching For Solutions, Uniformed Search Strategies, Informed Search Strategies, Adversarial Search, Current-Best- Hypothesis Search, Least Commitment Search., Propositional Logic"
SRM UNIVERSITY AP,CSC 338 - APPLIED DATA SCIENCE E 3 0 0 3,"To Data Science, Data Vs. Big Data, Statistical Modeling, Probability Distributions, Exploratory Data Analysis, Basic Tools - Plots, K-Medoids, Naive Bayes. Case, Wrappers, Decision Trees, Random Forests., Recommendation Systems, Data Visualization - Basic, Security"
SRM UNIVERSITY AP,CSC 412 - PRINCIPLES OF SOFT COMPUTING HC 3 0 0 3,"To Soft Computing, Neural Network Architecture, Learning Methods, Terminologies Of Ann, Hebb Network, Supervised Learning Networks, Perceptron, Adaline, Madeline, Multi-Layer Perceptron, Back Propagation Learning, Rbf Network"
SRM UNIVERSITY AP,CSC 102 - INTRODUCTION TO PROGRAMMING USING PYTHON HC 3 0 0 3,"To Python Knowledge, Machines, Languages, Types, Bindings, Strings, Input/Output, Ides, Control Flow, Iteration, Guess And Check –, Approximate Solutions"
SRM UNIVERSITY AP,CSC 338 - APPLIED DATA SCIENCE HC 3 0 0 3,"To Data Science, Data Vs. Big Data, Statistical Modeling, Probability Distributions, Exploratory Data Analysis, Basic Tools - Plots, K-Medoids, Naive Bayes. Case, Wrappers, Decision Trees, Random Forests., Recommendation Systems, Data Visualization - Basic, Security"
SRM UNIVERSITY AP,CSC 321 - HUMAN COMPUTER INTERACTION E 3 0 0 3,"Standards, Guidelines, Multimedia And Www., Mobile Hci Mobile Ecosystem, Platforms, Widgets, Games- Mobile Information Architecture, Mobile 2.0, Mobile Design, Elements Of Mobile Design, Tools., Direct Selection"
SRM UNIVERSITY AP,CSC 322 - ADVANCED COMPUTER ARCHITECTURE E 3 0 0 3,Ibm Cell Processor.
SRM UNIVERSITY AP,CSC 323 - NATURAL LANGUAGE PROCESSING E 3 0 0 3,"Semantics, Context-Free Grammar-Constituency- Parsing-Probabilistic Parsing., Cohesion-"
SRM UNIVERSITY AP,CSC 324 - COMPUTER GRAPHICS E 3 0 0 3,"Of Graphics Systems, Video-Display Devices, Raster-Scan Systems, Random Scan Systems, Graphics Monitors, Points And Lines, Line Drawing Algorithms, Boundary-Fill, And Flood-Fill Algorithms., D Geometrical Transforms Translation, Scaling, Rotation"
SRM UNIVERSITY AP,CSE 325 - ADVANCED DATA STRUCTURES AND ALGORITHMS E 3 0 0 3,"Avl Trees (Search, Insertion, Deletion, Red-Black Trees (Search, Insertion And Deletion), Splay Trees (Search, B- Trees, B+ Trees (Search, Fibonacci Heaps, Augmented Data Structures., Graphs & Algorithms Cut-Sets, Connectivity And Separability"
SRM UNIVERSITY AP,CSC 326 - DISTRIBUTED OPERATING SYSTEMS E 3 0 0 3,"Computer Networks, Wan Technologies, Communication Protocols, Internetworking, Message Passing, Synchronization, Buffering Group Communication, Case Study., Implementing Rpc, Rpcs In Heterogeneous Environment, Lightweight Rpc, Consistency Models"
SRM UNIVERSITY AP,CSC 420 - DATA AND WEB MINING E 3 0 0 3,"Dbms, Olap, Data Mining Techniques, Data Warehouse And Dbms, Multidimensional Data Model, Olap Operations., Association Rules, Motivation And Terminology, Basic Idea, Item Sets, Correlation Analysis., Data Mining Algorithms Classification"
SRM UNIVERSITY AP,CSC 421 - COMPLEXITY THEORY E 3 0 0 3,"Lambda Calculus, Time Complexity Measuring Complexity, Big-O And Small-O Notation, The Class-Np, Nl Equals Conl."
SRM UNIVERSITY AP,CSC 422 - SOFTWARE PROJECT MANAGEMENT E 3 0 0 3,"Engineering And Production Stages, Inception, Elaboration, Construction, The Artifact Sets, Management Artifacts, Engineering Artifacts, Major Milestones, Minor Milestones, Periodic Status Assessment., Quality Indicators Life-Cycle Expectations, Pragmatic Software Metrics"
SRM UNIVERSITY AP,CSC 423 - MULTIMEDIA TE 3 0 0 3,"Multimedia And Hypermedia, Graphics Image Data Types, File Formats, And Representation (Image, Video, And Sound)., Color' Models In Images, Color Models In Video, In Video, Analog Video, Digitization Of Sound, Midi"
SRM UNIVERSITY AP,CSC 424 - DEEP LEARNING TE 3 0 0 3,"Of Machine Learning, Linear Classifiers, Computational Graph, Key Highlights, A Graph, Regression Example, Gradient Descent, Tensor Board, Modularity, Sharing Variables, Keras., Activation Functions Sigmoid"
SRM UNIVERSITY AP,CSC 426 - FOG COMPUTING E 3 0 0 3,"Business Models, Architecture Of Fog Computing, Opportunities And Challenges., Taxonomy And Characteristics, Resource Management Challenge, Optimisation Challenges, Miscellaneous Challenges, Iot And Fog, Edge, And Clouds, Background, Network Slicing In 5G"
SRM UNIVERSITY AP,CSC 303 - COMPUTER NETWORKS E 3 0 0 3,"Protocol, Layering Scenario. Layer Architecture, Osi Model"
SRM UNIVERSITY AP,CSC 305 - SOFTWARE ENGINEERING E 3 0 0 3,"Software Process, Functional And Non-Functional, User Requirements, System Requirements, Feasibility Studies, Requirement’S Elicitation And Analysis, Requirements Validation, Requirements Management-Classical Analysis, Structured System Analysis, Petri Nets-Data Dictionary., Architectural Design, Interface Analysis"
SRM UNIVERSITY AP,CSC 316 - DISTRIBUTED SYSTEMS E 3 0 0 3,"And Architectures, Goals, Architecture Styles, System Architectures, Architectures Versus Middleware, Self-Management In Distributed Systems., Processes And Communication Processes, Threads, Virtualization, Clients, Servers, Code Migration. Communication"
SRM UNIVERSITY AP,CSC 317 - EMBEDDED SYSTEMS E 3 0 0 3,"To Embedded Systems, Characteristics Of Embedding Computing, Of Real Time Systems, Performance Of Embedded Systems., Digital Signal Processor, Interrupts (Supported By Arm, Supervisor Mode, Exceptions, Traps, Co-Processors, Memory System, Cpu Power Management."
SRM UNIVERSITY AP,CSC 424 - DEEP LEARNING E 3 0 0 3,"Of Machine Learning, Linear Classifiers, Computational Graph, Key Highlights, A Graph, Regression Example, Gradient Descent, Tensor Board, Modularity, Sharing Variables, Keras., Activation Functions Sigmoid"
SRM UNIVERSITY AP,CSC 323 - NATURAL LANGUAGE PROCESSING E 4 0 0 4,"Semantics, Context-Free Grammar-Constituency- Parsing-Probabilistic Parsing., Cohesion-"
SRM UNIVERSITY AP,MAT 142 - SINGLE VARIABLE CALCULUS AC 4 0 0 4,"Derivatives And Differentiation Limit, Trigonometric Functions, Linear Approximations, Product And Quotient Rules, Chain Rule, Implicit Differentiation, Inverse, Exponential And Logarithm Functions., Quadratic Approximation, Newton’S Method, And 2Nd Derivative Test, Limits And Asymptotic"
SRM UNIVERSITY AP,MAT 302 - NUMERICAL ANALYSIS AC 4 0 0 4,"Optimization Based Formulations, Ode-Bvps And Pdes, Abstract Model Forms., Sub-Space, Linear Dependence, Of Basis, Dimension, Cauchy Sequence And Convergence, Inner-Product Spaces And Their, Problem Discretization Using Approximation, Taylor Series Approximation, Review Of Gaussian Elimination"
SRM UNIVERSITY AP,MAT 154 - DIFFERENTIAL EQUATIONS AC,"Direction Fields, Euler’S Method, Classification Of Odes (Linear, Non-Linear, Exact, Separable), Integrating Factor, Bernoulli Equations, Initial Value Problem, Modelling (Free Falling Object, Radioactivity, Rl-Circuit)."
SRM UNIVERSITY AP,HIS 301 - EUROPEAN SOCIAL FORMATIONS AC 4 0 0 4,"The Ottomans, The Mughals, The Mings, Political Economy (Trade, Commerce And Agrarian System), Black Death, Martin Luther And Reformation, Copernicus, Tycho Brahe, Johannes Kepler, Galileo, Columbus"
SRM UNIVERSITY AP,DS 101 - FOUNDATIONS OF DATA SCIENCE FC 2 2 0 4,"Data Visualization John Snow, World Population, Poverty, Education And Health., Health, Job Satisfaction, Income, Unemployment)., Linear Algebra"
